9865774,HX515242,11/21/2014 03:20:00 PM,106XX S LANGLEY AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,false,false,0512,005,9,50,14,1182767,1834217,2014,11/28/2014 12:41:15 PM,41.700295075,-87.606392005,"(41.700295075; -87.606392005)"
9865581,HX515123,11/21/2014 03:15:00 PM,061XX N BERNARD ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,VEHICLE NON-COMMERCIAL,false,false,1711,017,50,13,26,1152219,1940762,2014,11/28/2014 12:41:15 PM,41.993320731,-87.71544071,"(41.993320731; -87.71544071)"
9865473,HX515205,11/21/2014 03:15:00 PM,069XX S ASHLAND AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,0735,007,17,67,18,1166833,1858894,2014,11/28/2014 12:41:15 PM,41.768366678,-87.664033409,"(41.768366678; -87.664033409)"
9865597,HX515353,11/21/2014 03:15:00 PM,043XX W ADDISON ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1731,017,38,16,08B,1146936,1923618,2014,11/28/2014 12:41:15 PM,41.946379302,-87.735313961,"(41.946379302; -87.735313961)"
9865646,HX515149,11/21/2014 03:15:00 PM,025XX E 79TH ST,5011,OTHER OFFENSE,LICENSE VIOLATION,CONVENIENCE STORE,false,false,0422,004,7,46,26,1194486,1853039,2014,11/28/2014 12:41:15 PM,41.751664915,-87.562865455,"(41.751664915; -87.562865455)"
9865569,HX515293,11/21/2014 03:15:00 PM,002XX W CERMAK RD,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,BAR OR TAVERN,false,false,0914,009,25,34,03,1174925,1889779,2014,11/28/2014 12:41:15 PM,41.852941406,-87.633450449,"(41.852941406; -87.633450449)"
9865451,HX515137,11/21/2014 03:10:00 PM,088XX S JUSTINE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,2221,022,21,71,18,1167585,1846219,2014,11/28/2014 12:41:15 PM,41.733568629,-87.661639667,"(41.733568629; -87.661639667)"
9865467,HX515176,11/21/2014 03:10:00 PM,005XX S LAVERGNE AVE,0460,BATTERY,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,false,false,1533,015,29,25,08B,1143309,1897062,2014,11/28/2014 12:41:15 PM,41.873575424,-87.749310446,"(41.873575424; -87.749310446)"
9865465,HX515129,11/21/2014 03:09:00 PM,114XX S FORRESTVILLE AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,0531,005,9,50,18,1181930,1828856,2014,11/28/2014 12:41:15 PM,41.685603108,-87.609621673,"(41.685603108; -87.609621673)"
9865464,HX515171,11/21/2014 03:05:00 PM,063XX W 55TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,0811,008,23,56,24,1135286,1867464,2014,11/28/2014 12:41:15 PM,41.792499805,-87.779468097,"(41.792499805; -87.779468097)"
9866805,HX516046,11/21/2014 03:00:00 PM,020XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1431,014,1,22,06,1159433,1913389,2014,11/28/2014 12:41:15 PM,41.918061789,-87.689661068,"(41.918061789; -87.689661068)"
9865526,HX515255,11/21/2014 03:00:00 PM,022XX N CANNON DR,0820,THEFT,$500 AND UNDER,OTHER,false,false,1814,018,43,7,06,1175043,1915003,2014,11/28/2014 12:41:15 PM,41.922154851,-87.632260977,"(41.922154851; -87.632260977)"
9866489,HX516756,11/21/2014 03:00:00 PM,049XX S WOOD ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,0931,009,16,61,26,1165222,1871923,2014,11/28/2014 12:41:15 PM,41.80415415,-87.669569828,"(41.80415415; -87.669569828)"
9868555,HX519024,11/21/2014 03:00:00 PM,045XX S RACINE AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,WAREHOUSE,false,false,0925,009,11,61,26,1169157,1874496,2014,11/28/2014 12:41:15 PM,41.811130443,-87.655063649,"(41.811130443; -87.655063649)"
9866373,HX516095,11/21/2014 03:00:00 PM,074XX S BENNETT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,false,false,0333,003,8,43,14,1190042,1855755,2014,11/28/2014 12:41:15 PM,41.759225907,-87.579063086,"(41.759225907; -87.579063086)"
9865765,HX515160,11/21/2014 03:00:00 PM,055XX N ARTESIAN AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,2011,020,40,4,08B,1159041,1936613,2014,11/28/2014 12:41:15 PM,41.981797889,-87.690461281,"(41.981797889; -87.690461281)"
9865642,HX515423,11/21/2014 03:00:00 PM,039XX N LAWNDALE AVE,0460,BATTERY,SIMPLE,"SCHOOL; PUBLIC; BUILDING",false,false,1732,017,39,16,08B,1150989,1925737,2014,11/28/2014 12:41:15 PM,41.952115434,-87.7203606,"(41.952115434; -87.7203606)"
9865580,HX515254,11/21/2014 03:00:00 PM,027XX E 104TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0434,004,10,51,07,1196217,1836598,2014,11/28/2014 12:41:15 PM,41.706506691,-87.557065628,"(41.706506691; -87.557065628)"
9865494,HX515225,11/21/2014 03:00:00 PM,017XX S WABASH AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0131,001,2,33,06,1177082,1891754,2014,11/28/2014 12:41:15 PM,41.858312424,-87.625473884,"(41.858312424; -87.625473884)"
9865651,HX515488,11/21/2014 03:00:00 PM,038XX S ALBANY AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0911,009,12,58,08B,1156286,1879223,2014,11/28/2014 12:41:15 PM,41.824370999,-87.702146395,"(41.824370999; -87.702146395)"
9870011,HX520039,11/21/2014 03:00:00 PM,087XX S LAFAYETTE AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,0634,006,21,44,06,1177419,1847206,2014,11/28/2014 12:41:15 PM,41.736060832,-87.625583193,"(41.736060832; -87.625583193)"
9865640,HX515450,11/21/2014 03:00:00 PM,0000X S CICERO AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1533,015,28,25,04B,1144358,1899336,2014,11/28/2014 12:41:15 PM,41.879795908,-87.745401797,"(41.879795908; -87.745401797)"
9871015,HX519977,11/21/2014 03:00:00 PM,071XX S WASHTENAW AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,false,false,0831,008,18,66,11,1159650,1857118,2014,11/28/2014 12:41:15 PM,41.76364344,-87.690411374,"(41.76364344; -87.690411374)"
9865825,HX515599,11/21/2014 03:00:00 PM,031XX N LOCKWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2514,025,30,19,05,1140454,1920245,2014,11/28/2014 12:41:15 PM,41.937245087,-87.759223078,"(41.937245087; -87.759223078)"
9865489,HX515229,11/21/2014 03:00:00 PM,095XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,"SCHOOL; PUBLIC; BUILDING",false,false,0511,005,6,49,06,1180627,1842004,2014,11/28/2014 12:41:15 PM,41.721712917,-87.613989587,"(41.721712917; -87.613989587)"
9865655,HX515150,11/21/2014 03:00:00 PM,025XX E 79TH ST,5011,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,false,false,0422,004,7,46,26,1194466,1853039,2014,11/28/2014 12:41:15 PM,41.751665406,-87.562938745,"(41.751665406; -87.562938745)"
9865466,HX515116,11/21/2014 02:55:00 PM,001XX S PARKSIDE AVE,0560,ASSAULT,SIMPLE,"SCHOOL; PUBLIC; BUILDING",false,false,1513,015,29,25,08A,1138681,1898661,2014,11/28/2014 12:41:15 PM,41.878048446,-87.766263645,"(41.878048446; -87.766263645)"
9865479,HX515140,11/21/2014 02:50:00 PM,066XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0321,003,20,42,08B,1181006,1860958,2014,11/28/2014 12:41:15 PM,41.773716109,-87.612019396,"(41.773716109; -87.612019396)"
9865530,HX515178,11/21/2014 02:46:00 PM,014XX N MASON AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,true,false,2531,025,29,25,18,1136389,1908894,2014,11/28/2014 12:41:15 PM,41.906170368,-87.774434722,"(41.906170368; -87.774434722)"
9865503,HX515170,11/21/2014 02:40:00 PM,030XX S LAWNDALE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1031,010,22,30,08A,1152139,1884401,2014,11/28/2014 12:41:15 PM,41.8386627,-87.717224318,"(41.8386627; -87.717224318)"
9865643,HX515411,11/21/2014 02:30:00 PM,076XX S SAGINAW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0421,004,7,43,08B,1195218,1854487,2014,11/28/2014 12:41:15 PM,41.755620318,-87.560135387,"(41.755620318; -87.560135387)"
9865484,HX515122,11/21/2014 02:30:00 PM,066XX S WESTERN AVE,0560,ASSAULT,SIMPLE,OTHER,false,false,0832,008,15,66,08A,1161552,1860744,2014,11/28/2014 12:41:15 PM,41.773554478,-87.68333966,"(41.773554478; -87.68333966)"
9865379,HX515091,11/21/2014 02:30:00 PM,056XX S UNIVERSITY AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,0235,002,5,41,26,1184786,1867732,2014,11/28/2014 12:41:15 PM,41.792216713,-87.597950509,"(41.792216713; -87.597950509)"
9865453,HX515142,11/21/2014 02:30:00 PM,020XX N BISSELL ST,0810,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,false,false,1812,018,43,7,06,1169593,1913756,2014,11/28/2014 12:41:15 PM,41.918853537,-87.652322101,"(41.918853537; -87.652322101)"
9865406,HX515072,11/21/2014 02:30:00 PM,023XX W MONROE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1223,012,2,28,14,1160797,1899442,2014,11/28/2014 12:41:15 PM,41.879761894,-87.685036869,"(41.879761894; -87.685036869)"
9865463,HX515189,11/21/2014 02:30:00 PM,044XX S UNION AVE,0890,THEFT,FROM BUILDING,"SCHOOL; PUBLIC; BUILDING",false,false,0925,009,11,61,06,1172421,1875137,2014,11/28/2014 12:41:15 PM,41.812818096,-87.643072699,"(41.812818096; -87.643072699)"
9865472,HX515131,11/21/2014 02:30:00 PM,071XX S VINCENNES AVE,2021,NARCOTICS,POSS: BARBITUATES,STREET,true,false,0731,007,6,69,18,1176648,1857906,2014,11/28/2014 12:41:15 PM,41.765440275,-87.628086526,"(41.765440275; -87.628086526)"
9865474,HX515086,11/21/2014 02:20:00 PM,063XX S VERNON AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0312,003,20,42,06,1180379,1863108,2014,11/28/2014 12:41:15 PM,41.779630329,-87.614251921,"(41.779630329; -87.614251921)"
9865613,HX515299,11/21/2014 02:15:00 PM,007XX W FULTON MARKET,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1214,012,27,28,08B,1171023,1902125,2014,11/28/2014 12:41:15 PM,41.88690612,-87.647409862,"(41.88690612; -87.647409862)"
9865403,HX515050,11/21/2014 02:06:00 PM,047XX S UNION AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,"SCHOOL; PUBLIC; BUILDING",true,false,0935,009,11,61,08B,1172475,1873205,2014,11/28/2014 12:41:15 PM,41.807515304,-87.642931557,"(41.807515304; -87.642931557)"
9865571,HX515144,11/21/2014 02:06:00 PM,031XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0912,009,11,59,06,1166222,1883699,2014,11/28/2014 12:41:15 PM,41.836447514,-87.665566649,"(41.836447514; -87.665566649)"
9865415,HX515101,11/21/2014 02:05:00 PM,069XX S RACINE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ABANDONED BUILDING,false,false,0734,007,17,67,15,1169484,1858582,2014,11/28/2014 12:41:15 PM,41.767453491,-87.654325241,"(41.767453491; -87.654325241)"
9865430,HX515087,11/21/2014 02:05:00 PM,061XX S MAPLEWOOD AVE,2027,NARCOTICS,POSS: CRACK,RESIDENCE-GARAGE,true,false,0825,008,15,66,18,1160474,1863527,2014,11/28/2014 12:41:15 PM,41.78121371,-87.687214741,"(41.78121371; -87.687214741)"
9865425,HX515083,11/21/2014 02:03:00 PM,061XX S MAPLEWOOD AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,0825,008,15,66,18,1160474,1863527,2014,11/28/2014 12:41:15 PM,41.78121371,-87.687214741,"(41.78121371; -87.687214741)"
9865752,HX515569,11/21/2014 02:00:00 PM,011XX S CALIFORNIA AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,false,true,1135,011,28,29,26,1157821,1895055,2014,11/28/2014 12:41:15 PM,41.8677847,-87.696083944,"(41.8677847; -87.696083944)"
9865832,HX515462,11/21/2014 02:00:00 PM,051XX W PENSACOLA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1624,016,45,15,05,1141422,1928399,2014,11/28/2014 12:41:15 PM,41.95960258,-87.75546343,"(41.95960258; -87.75546343)"
9869923,HX520240,11/21/2014 02:00:00 PM,052XX S ALBANY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0923,009,14,63,11,1156645,1869541,2014,11/28/2014 12:41:15 PM,41.797795074,-87.701090649,"(41.797795074; -87.701090649)"
9868109,HX518569,11/21/2014 02:00:00 PM,0000X W WASHINGTON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,0111,001,42,32,11,1175824,1900858,2014,11/28/2014 12:41:15 PM,41.883322741,-87.629817609,"(41.883322741; -87.629817609)"
9865306,HX515059,11/21/2014 02:00:00 PM,065XX S LAFLIN ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0725,007,17,67,18,1167428,1861107,2014,11/28/2014 12:41:15 PM,41.77442671,-87.661789106,"(41.77442671; -87.661789106)"
9866618,HX616605,11/21/2014 02:00:00 PM,058XX S HALSTED ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0712,007,16,68,03,1171931,1866021,2014,11/28/2014 12:41:15 PM,41.787813615,-87.645137735,"(41.787813615; -87.645137735)"
9872359,HX522738,11/21/2014 02:00:00 PM,001XX W DIVISION ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,false,false,1824,018,42,8,11,1175143,1908308,2014,11/29/2014 12:40:11 PM,41.903781232,-87.632094675,"(41.903781232; -87.632094675)"
9865828,HX515698,11/21/2014 02:00:00 PM,014XX N KILDARE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2534,025,37,23,05,1147409,1909293,2014,11/28/2014 12:41:15 PM,41.907061102,-87.733943419,"(41.907061102; -87.733943419)"
9865910,HX515721,11/21/2014 02:00:00 PM,062XX S FAIRFIELD AVE,0820,THEFT,$500 AND UNDER,"SCHOOL; PUBLIC; GROUNDS",false,false,0825,008,15,66,06,1159150,1863358,2014,11/28/2014 12:41:15 PM,41.780777148,-87.692073463,"(41.780777148; -87.692073463)"
9865488,HX515082,11/21/2014 02:00:00 PM,056XX S PRAIRIE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0231,002,20,40,03,1178957,1867882,2014,11/28/2014 12:41:15 PM,41.792763163,-87.619319763,"(41.792763163; -87.619319763)"
9865492,HX515154,11/21/2014 02:00:00 PM,061XX N CICERO AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,1711,017,39,12,26,1143322,1940207,2014,11/28/2014 12:41:15 PM,41.991969265,-87.748181567,"(41.991969265; -87.748181567)"
9868546,HX519023,11/21/2014 01:58:00 PM,031XX W PRATT BLVD,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,"SCHOOL; PRIVATE; GROUNDS",false,false,2412,024,50,2,04A,1154151,1944875,2014,11/28/2014 12:41:15 PM,42.004568516,-87.708223589,"(42.004568516; -87.708223589)"
9866937,HX515174,11/21/2014 01:55:00 PM,120XX S EGGLESTON AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,false,false,0523,005,34,53,05,1175510,1824889,2014,11/28/2014 12:41:15 PM,41.674862635,-87.633241746,"(41.674862635; -87.633241746)"
9865487,HX515181,11/21/2014 01:52:00 PM,0000X W 95TH ST,0560,ASSAULT,SIMPLE,CTA STATION,false,false,0511,005,21,49,08A,1177722,1841908,2014,11/28/2014 12:41:15 PM,41.721515599,-87.624632925,"(41.721515599; -87.624632925)"
9865327,HX515039,11/21/2014 01:50:00 PM,091XX S CARPENTER ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2222,022,21,73,03,1170885,1844125,2014,11/28/2014 12:41:15 PM,41.727751089,-87.649611051,"(41.727751089; -87.649611051)"
9865440,HX515095,11/21/2014 01:48:00 PM,073XX N SHERIDAN RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2423,024,49,1,18,1166070,1948406,2014,11/28/2014 12:41:15 PM,42.014010466,-87.664271772,"(42.014010466; -87.664271772)"
9865433,HX515053,11/21/2014 01:45:00 PM,008XX E 103RD ST,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL; PUBLIC; BUILDING",true,false,0512,005,9,50,08A,1183714,1836812,2014,11/28/2014 12:41:15 PM,41.707394098,-87.602843897,"(41.707394098; -87.602843897)"
9865396,HX515025,11/21/2014 01:45:00 PM,034XX N WESTERN AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,1921,019,47,5,06,1159733,1922581,2014,11/28/2014 12:41:15 PM,41.943279072,-87.688304777,"(41.943279072; -87.688304777)"
9865417,HX515071,11/21/2014 01:45:00 PM,020XX W 52ND ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,true,false,0932,009,16,61,18,1163401,1870043,2014,11/28/2014 12:41:15 PM,41.799033596,-87.676301115,"(41.799033596; -87.676301115)"
9865504,HX515177,11/21/2014 01:43:00 PM,042XX W BELMONT AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1731,017,31,16,06,1147220,1920970,2014,11/28/2014 12:41:15 PM,41.939107521,-87.734338072,"(41.939107521; -87.734338072)"
9865443,HX515119,11/21/2014 01:40:00 PM,077XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0624,006,6,69,08B,1181207,1853752,2014,11/28/2014 12:41:15 PM,41.753937472,-87.61150425,"(41.753937472; -87.61150425)"
9865304,HX515023,11/21/2014 01:35:00 PM,072XX S RACINE AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,0733,007,17,68,26,1169607,1857014,2014,11/28/2014 12:41:15 PM,41.763148033,-87.65391979,"(41.763148033; -87.65391979)"
9865563,HX515127,11/21/2014 01:30:00 PM,017XX W PRYOR AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL; PUBLIC; BUILDING",false,false,2212,022,19,75,08A,1166552,1831113,2014,11/28/2014 12:41:15 PM,41.69213742,-87.66585308,"(41.69213742; -87.66585308)"
9865543,HX515211,11/21/2014 01:30:00 PM,006XX N CLARK ST,0810,THEFT,OVER $500,GAS STATION,false,false,1832,018,42,8,06,1175394,1904200,2014,11/28/2014 12:41:15 PM,41.892503037,-87.631296179,"(41.892503037; -87.631296179)"
9865539,HX515250,11/21/2014 01:30:00 PM,001XX N WABASH AVE,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,0111,001,42,32,08A,1176840,1900954,2014,11/28/2014 12:41:15 PM,41.883563255,-87.626083928,"(41.883563255; -87.626083928)"
9865677,HX515485,11/21/2014 01:30:00 PM,001XX E WACKER DR,0820,THEFT,$500 AND UNDER,HOTEL/MOTEL,false,false,0114,001,42,32,06,1177758,1902583,2014,11/28/2014 12:41:15 PM,41.888012505,-87.622663463,"(41.888012505; -87.622663463)"
9868447,HX518824,11/21/2014 01:30:00 PM,016XX N DRAKE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1422,014,26,23,14,1152531,1910599,2014,11/28/2014 12:41:15 PM,41.910545131,-87.715093419,"(41.910545131; -87.715093419)"
9871066,HX521068,11/21/2014 01:30:00 PM,016XX W HOWARD ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2422,024,49,1,06,1163541,1950306,2014,11/28/2014 12:41:15 PM,42.019277964,-87.673523499,"(42.019277964; -87.673523499)"
9865429,HX515106,11/21/2014 01:27:00 PM,053XX W DIVISION ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,true,false,2532,025,37,25,14,1140161,1907510,2014,11/28/2014 12:41:15 PM,41.902304234,-87.760612487,"(41.902304234; -87.760612487)"
9869027,HX519630,11/21/2014 01:21:00 PM,019XX S SPRINGFIELD AVE,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,APARTMENT,false,false,1014,010,24,29,26,1150744,1890239,2014,11/28/2014 12:41:15 PM,41.854710249,-87.722190874,"(41.854710249; -87.722190874)"
9865538,HX515047,11/21/2014 01:10:00 PM,012XX N CLEVELAND AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1821,018,27,8,06,1172717,1908876,2014,11/28/2014 12:41:15 PM,41.905393927,-87.640989029,"(41.905393927; -87.640989029)"
9865446,HX514996,11/21/2014 01:07:00 PM,093XX S PRAIRIE AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,false,false,0633,006,6,49,26,1179533,1842806,2014,11/28/2014 12:41:15 PM,41.723938722,-87.617972279,"(41.723938722; -87.617972279)"
9865721,HX514988,11/21/2014 01:05:00 PM,085XX S MORGAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0613,006,21,71,14,1171180,1848175,2014,11/28/2014 12:41:15 PM,41.73885842,-87.648412355,"(41.73885842; -87.648412355)"
9866464,HX516752,11/21/2014 01:00:00 PM,038XX N OLCOTT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1631,016,36,17,14,1125424,1924671,2014,11/28/2014 12:41:15 PM,41.94965349,-87.814363366,"(41.94965349; -87.814363366)"
9865322,HX514991,11/21/2014 01:00:00 PM,0000X E 118TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0532,005,9,53,08A,1178666,1826365,2014,11/28/2014 12:41:15 PM,41.678842057,-87.621645695,"(41.678842057; -87.621645695)"
9865210,HX514976,11/21/2014 01:00:00 PM,008XX N LOCKWOOD AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1524,015,37,25,06,1140906,1905219,2014,11/28/2014 12:41:15 PM,41.896003779,-87.75793239,"(41.896003779; -87.75793239)"
9865610,HX515419,11/21/2014 01:00:00 PM,095XX S LA SALLE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,false,false,0511,005,21,49,14,1176923,1841564,2014,11/28/2014 12:41:15 PM,41.720589629,-87.627569829,"(41.720589629; -87.627569829)"
9865314,HX515022,11/21/2014 01:00:00 PM,095XX S HARVARD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,"SCHOOL; PUBLIC; GROUNDS",false,false,0511,005,21,49,14,1175591,1841509,2014,11/28/2014 12:41:15 PM,41.720468563,-87.632450248,"(41.720468563; -87.632450248)"
9865279,HX515043,11/21/2014 01:00:00 PM,024XX W DIVISION ST,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL; PUBLIC; BUILDING",false,false,1212,012,26,24,08A,1159967,1907867,2014,11/28/2014 12:41:15 PM,41.902897982,-87.687851798,"(41.902897982; -87.687851798)"
9865377,HX514962,11/21/2014 01:00:00 PM,057XX W SCHOOL ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,1633,016,38,15,26,1137267,1921314,2014,11/28/2014 12:41:15 PM,41.940236505,-87.770910212,"(41.940236505; -87.770910212)"
9868748,HX519251,11/21/2014 01:00:00 PM,034XX W SUNNYSIDE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,1723,017,33,14,26,1152734,1929657,2014,11/28/2014 12:41:15 PM,41.962837754,-87.713841749,"(41.962837754; -87.713841749)"
9865558,HX515202,11/21/2014 01:00:00 PM,056XX S WENTWORTH AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0225,002,3,68,05,1175974,1867403,2014,11/28/2014 12:41:15 PM,41.791516203,-87.63027234,"(41.791516203; -87.63027234)"
9865535,HX515097,11/21/2014 01:00:00 PM,042XX W 15TH ST,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,1012,010,24,29,03,1148120,1892327,2014,11/28/2014 12:41:15 PM,41.860490828,-87.731768467,"(41.860490828; -87.731768467)"
9865572,HX515192,11/21/2014 01:00:00 PM,008XX E 103RD ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,"SCHOOL; PUBLIC; BUILDING",true,false,0512,005,9,50,24,1183714,1836812,2014,11/28/2014 12:41:15 PM,41.707394098,-87.602843897,"(41.707394098; -87.602843897)"
9870520,HX520934,11/21/2014 01:00:00 PM,002XX W ERIE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1831,018,42,8,11,1174350,1904769,2014,11/28/2014 12:41:15 PM,41.894087781,-87.635113321,"(41.894087781; -87.635113321)"
9867026,HX517283,11/21/2014 01:00:00 PM,064XX W FULLERTON AVE,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,2512,025,36,19,06,1133284,1915293,2014,11/28/2014 12:41:15 PM,41.923784963,-87.785690663,"(41.923784963; -87.785690663)"
9866393,HX516636,11/21/2014 01:00:00 PM,058XX S TROY ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0824,008,14,63,26,1156431,1865424,2014,11/28/2014 12:41:15 PM,41.786501762,-87.701986302,"(41.786501762; -87.701986302)"
9865307,HX514980,11/21/2014 12:57:00 PM,049XX W MONROE ST,0560,ASSAULT,SIMPLE,APARTMENT,true,true,1533,015,28,25,08A,1143346,1899165,2014,11/28/2014 12:41:15 PM,41.879345627,-87.749122043,"(41.879345627; -87.749122043)"
9865375,HX506663,11/21/2014 12:51:00 PM,031XX W HARRISON ST,0820,THEFT,$500 AND UNDER,POLICE FACILITY/VEH PARKING LOT,false,false,1134,011,24,27,06,1155268,1897149,2014,11/28/2014 12:41:15 PM,41.87358248,-87.705400257,"(41.87358248; -87.705400257)"
9865361,HX515007,11/21/2014 12:51:00 PM,021XX S HARDING AVE,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,APARTMENT,false,false,1014,010,24,29,26,1150348,1889377,2014,11/28/2014 12:41:15 PM,41.85235254,-87.723666839,"(41.85235254; -87.723666839)"
9865359,HX515015,11/21/2014 12:50:00 PM,063XX S STEWART AVE,0460,BATTERY,SIMPLE,"SCHOOL; PUBLIC; GROUNDS",true,false,0722,007,20,68,08B,1174681,1862635,2014,11/28/2014 12:41:15 PM,41.778461219,-87.635155457,"(41.778461219; -87.635155457)"
